polyid,fireid,cen_lon,cen_lat,acq_date_lst,area_sqkm,alg_agg,v_lct,f_lct,v_tree,v_herb,v_bare,v_regnum,v_frp
756,1593,-118.15493999999998,39.264990000000004,2017-07-16,0.14075072373461722,2,7,1,0,35.25,64.75,1,
757,1592,-118.16061,39.26615,2017-07-16,0.1407507612259388,2,7,1,0,37.5,62.5,1,
758,1594,-118.2299,39.106640000000006,2017-07-16,0.14074560887503623,2,7,0.75,0,37.25,62.75,1,
758,1594,-118.2299,39.106640000000006,2017-07-16,0.14074560887503623,2,10,0.25,0,37.25,62.75,1,
759,1595,-121.1913,38.51397999999999,2017-07-16,0.14072652143502234,2,10,1,0.16666666666666666,74.83333333333333,24.666666666666668,1,
760,1623,-117.84428,40.67495,2017-07-16,0.14079651412177085,2,10,1,1.6666666666666667,62,36.5,1,
761,1622,-117.83258,40.67836,2017-07-16,0.14079662535619736,2,10,1,1,70.33333333333333,28.5,1,
762,1707,-119.78200999999999,39.89157,2017-07-16,0.14077102040839196,2,10,1,2.8333333333333335,57.666666666666664,39.5,1,
763,1737,-119.76369,39.99403,2017-07-16,0.14077434767746924,2,10,1,12.166666666666666,53.833333333333336,34,1,
764,1787,-117.86142999999998,40.728089999999995,2017-07-16,0.14079824778556824,2,10,1,1,65.75,33.25,1,
765,1832,-116.83503999999999,41.48398,2017-07-16,0.1408229612250328,2,10,1,1,58,41,1,
766,358,-123.94799999999998,42.29,2017-07-16,1.0015957966279982,1,1,0.5238095238095238,56.45238095238095,25.761904761904763,17.761904761904763,1,
766,358,-123.94799999999998,42.29,2017-07-16,1.0015957966279982,1,2,0.47619047619047616,56.45238095238095,25.761904761904763,17.761904761904763,1,
767,1464,-123.16697999999998,41.43557,2017-07-16,0.14082137569141387,1,1,1,61,0.6666666666666666,38.166666666666664,1,
768,1465,-123.17237999999999,41.432990000000004,2017-07-16,0.1408212912003994,1,1,1,60.5,19.333333333333332,20.166666666666668,1,
769,1466,-123.15939289231571,41.42765461465009,2017-07-16,0.5027410382488668,1,1,0.7894736842105263,55.78947368421053,34.578947368421055,9.736842105263158,1,
769,1466,-123.15939289231571,41.42765461465009,2017-07-16,0.5027410382488668,1,8,0.21052631578947367,55.78947368421053,34.578947368421055,9.736842105263158,1,
770,393,-116.51039158131725,41.61127626490372,2017-07-17,1.0145311235421897,2,10,1,0.39473684210526316,60.36842105263158,39.21052631578947,1,
771,393,-116.50481332533359,41.583958648025174,2017-07-17,0.7688226642890293,2,10,1,0.78125,67.03125,32.25,1,
772,393,-116.47888329888465,41.59428517970619,2017-07-17,1.0052407152224183,2,10,1,1,69.33333333333333,29.666666666666668,1,
773,393,-116.53375105374757,41.606530621723174,2017-07-17,1.1409417939453572,2,10,1,0.75,61.20454545454545,38.02272727272727,1,
774,393,-116.54148794776826,41.60040307189923,2017-07-17,1.397008171386309,2,10,1,0.2549019607843137,58.6078431372549,41.11764705882353,1,
775,393,-116.47174295460094,41.585249787720144,2017-07-17,0.8271991240790189,2,10,1,1.0606060606060606,70.0909090909091,28.818181818181817,1,
776,393,-116.52346067058693,41.60350958271905,2017-07-17,1.4889205845948457,2,10,1,0.8392857142857143,59.285714285714285,39.875,1,
777,393,-116.4967111647789,41.58081223546727,2017-07-17,0.6457506410877257,2,10,1,0.8214285714285714,68.5,30.678571428571427,1,
778,393,-116.49912660146678,41.61090976617653,2017-07-17,0.9330288529891372,2,10,1,0.1794871794871795,63.02564102564103,36.794871794871796,1,
779,393,-116.49892835616723,41.60075169271149,2017-07-17,0.9699898628309248,2,10,1,0.9512195121951219,65.82926829268293,33.26829268292683,1,
780,393,-116.49946285411033,41.591140895875824,2017-07-17,0.8753036160127521,2,10,1,0.5,68.46875,31.09375,1,
781,393,-116.47915675299629,41.60605134877666,2017-07-17,1.1224986990318297,2,10,1,1.0638297872340425,68.29787234042553,30.595744680851062,1,
782,393,-116.48213960036675,41.58528832537003,2017-07-17,0.66107347496932,2,10,1,1.037037037037037,71.25925925925925,27.703703703703702,1,
783,393,-116.48940750496314,41.60928731108485,2017-07-17,0.7701873382800222,2,10,1,0.4642857142857143,63.92857142857143,35.535714285714285,1,
784,393,-116.50987011343071,41.60288698824779,2017-07-17,0.9866185206676126,2,10,1,1.075,64.9,34.025,1,
785,393,-116.4904419727559,41.58782732542451,2017-07-17,0.8942381511713863,2,10,1,1.0294117647058822,69.94117647058823,29,1,
786,393,-116.48861042639214,41.59845519149735,2017-07-17,1.091805838013649,2,10,1,1,67.83720930232558,31.162790697674417,1,
787,393,-116.46952001011714,41.59674939098506,2017-07-17,1.151583796290176,2,10,1,1.7391304347826086,70.21739130434783,27.956521739130434,1,
788,408,-116.55696900791929,41.51749326284663,2017-07-17,1.3433005099123967,2,10,1,0.8269230769230769,61.80769230769231,37.42307692307692,1,
789,408,-116.58309430220362,41.51047060615478,2017-07-17,1.5750437078699158,2,10,1,0.6557377049180327,61.42622950819672,37.85245901639344,1,
790,408,-116.57116192082424,41.52179550005454,2017-07-17,1.3206622308166622,2,10,1,0.3125,62.541666666666664,37.166666666666664,1,
791,408,-116.58338561766293,41.521948250546956,2017-07-17,1.1394540614917874,2,10,1,0.782608695652174,60.82608695652174,38.45652173913044,1,
792,408,-116.57080957206564,41.510205923551126,2017-07-17,1.3360874984764457,2,10,1,0.32075471698113206,61.301886792452834,38.37735849056604,1,
793,408,-116.57820485853449,41.5316646996569,2017-07-17,0.8358314976978302,2,10,1,0.5666666666666667,61.93333333333333,37.4,1,
794,414,-116.70466194749453,41.38230112607939,2017-07-17,0.6527400715352446,2,10,1,0.92,63.52,35.52,1,
795,414,-116.71902849968745,41.37706155625959,2017-07-17,0.4314818090172112,2,10,1,1,66.76470588235294,32.23529411764706,1,
796,414,-116.71121892345398,41.37809751862106,2017-07-17,0.9252972284282446,2,10,1,0.7142857142857143,65.68571428571428,33.6,1,
797,414,-116.71595500393035,41.38773953400211,2017-07-17,1.086992515416637,2,10,1,1.2222222222222223,69.19444444444444,29.694444444444443,1,
798,419,-116.66183849092458,41.35140534547575,2017-07-17,0.8055047857894748,2,10,1,1.25,69.75,29.03125,1,
799,419,-116.65722799154605,41.36649723064355,2017-07-17,0.7144895477528572,2,10,1,1.0344827586206897,67.82758620689656,31.17241379310345,1,
800,419,-116.66314966265368,41.34432824254559,2017-07-17,0.4124349934896175,2,10,1,1,70.94444444444444,28.055555555555557,1,
801,419,-116.67718711746663,41.3719948099785,2017-07-17,0.44154692404955626,2,10,1,1.3333333333333333,67.73333333333333,31,1,
802,419,-116.66515421640896,41.35860732880706,2017-07-17,1.2406471539631785,2,10,1,1.1923076923076923,68.0576923076923,30.71153846153846,1,
803,419,-116.66778607407522,41.369292894847725,2017-07-17,1.2595424204758108,2,10,1,1.1956521739130435,66.5,32.34782608695652,1,
804,407,-116.537430891639,41.5793027948249,2017-07-17,0.6260454076747746,2,10,1,0.7916666666666666,60.25,39.083333333333336,1,
805,407,-116.52985423796525,41.5768685140452,2017-07-17,0.8328738317112923,2,10,1,0.8275862068965517,62.758620689655174,36.44827586206897,1,
806,415,-116.67814048945667,41.336126091110046,2017-07-17,1.7721532270551696,2,10,1,1.591549295774648,69.08450704225352,29.323943661971832,1,
807,415,-116.66971091609423,41.33994679301771,2017-07-17,1.0373255458539725,2,10,1,1.525,70.275,28.075,1,
808,415,-116.68955104386552,41.335046431344594,2017-07-17,1.0731751319617666,2,10,1,2.0238095238095237,67.66666666666667,30.30952380952381,1,
809,440,-117.61716281517114,40.68423362817171,2017-07-17,1.101356443677187,2,10,1,1.1904761904761905,60.357142857142854,38.45238095238095,1,
810,440,-117.61183692786433,40.690766365793515,2017-07-17,1.1012796062457562,2,10,1,0.918918918918919,58.351351351351354,40.729729729729726,1,
811,1942,-116.67147047039072,41.310367509774245,2017-07-17,0.3227155258828849,2,10,1,1,70.23076923076923,28.76923076923077,1,
812,1942,-116.66959466279873,41.3167510811717,2017-07-17,0.3225349103383422,2,10,1,0.8461538461538461,66.92307692307692,32.23076923076923,1,
813,1958,-119.70516389714882,39.929968286168375,2017-07-17,0.32077831490455566,2,10,1,1.8461538461538463,56.53846153846154,41.61538461538461,1,
814,1958,-119.70343159252147,39.93637762991307,2017-07-17,0.3202002750825882,2,10,1,2.8333333333333335,53.916666666666664,43.333333333333336,1,
815,1962,-119.69997742148986,39.93157254629367,2017-07-17,0.40322047991225124,2,10,1,2,59.88235294117647,38.11764705882353,1,
816,1962,-119.70265700517558,39.921905882774844,2017-07-17,0.5719666930554063,2,10,1,1.1428571428571428,47.19047619047619,51.714285714285715,1,
817,405,-116.51498435063239,41.58391381846054,2017-07-17,1.0205516360337734,2,10,1,0.275,67.8,31.925,1,
818,417,-121.66500000000002,39.109,2017-07-17,1.0008582034130096,2,14,0.8,8.366666666666667,81.36666666666666,10.2,1,
818,417,-121.66500000000002,39.109,2017-07-17,1.0008582034130096,2,9,0.16666666666666666,8.366666666666667,81.36666666666666,10.2,1,
818,417,-121.66500000000002,39.109,2017-07-17,1.0008582034130096,2,12,0.03333333333333333,8.366666666666667,81.36666666666666,10.2,1,
819,421,-116.06405352935838,39.930784753386426,2017-07-17,1.048475864476025,2,10,1,0.9714285714285714,56.17142857142857,42.857142857142854,1,
820,433,-116.56527215835996,41.58502215791285,2017-07-17,1.303659418898098,2,10,1,0.4666666666666667,60.82222222222222,38.68888888888889,1,
821,1895,-116.75613496637018,41.54666502531636,2017-07-17,0.3085211463011503,2,10,1,0,61.916666666666664,38.083333333333336,1,
822,1897,-116.75151996632859,41.54589502529001,2017-07-17,0.30883397459083795,2,10,1,0,60.92307692307692,39.07692307692308,1,
823,423,-122.216,39.00099999999999,2017-07-17,1.0008334209489822,2,10,0.7714285714285715,8.6,73.77142857142857,17.514285714285716,1,
823,423,-122.216,39.00099999999999,2017-07-17,1.0008334209489822,2,9,0.22857142857142856,8.6,73.77142857142857,17.514285714285716,1,
824,2065,-122.20963000000002,39.00739,2017-07-17,0.14074240614104272,2,9,1,15.833333333333334,71.5,12.666666666666666,1,
825,2071,-123.09646000000001,39.13354,2017-07-17,0.14074647733926773,2,1,1,34,57.25,9,1,
826,1902,-116.77755996640087,41.53992002514625,2017-07-17,0.3084188021709323,2,10,1,0.4166666666666667,61.5,38.083333333333336,1,
827,1917,-116.72572994212902,41.37307008096626,2017-07-17,0.47761392631334065,2,10,1,1.0526315789473684,65.3157894736842,33.63157894736842,1,
828,1922,-116.73641496657366,41.36968502510152,2017-07-17,0.30921799858701227,2,10,1,1.2727272727272727,72.0909090909091,26.636363636363637,1,
829,1923,-116.73181496655275,41.36891002491297,2017-07-17,0.30942748306447265,2,10,1,1.0769230769230769,69.61538461538461,29.384615384615383,1,
830,1939,-116.67701496666945,41.32505002524888,2017-07-17,0.3090264735494852,2,10,1,1,68,31,1,
831,1955,-119.74263496864828,39.96621502343082,2017-07-17,0.31086181429904697,2,10,1,2.75,54.916666666666664,42.166666666666664,1,
832,1961,-119.7093932487135,39.932207609476436,2017-07-17,0.4741047157500386,2,10,1,1.625,53.1875,45.1875,1,
833,1957,-119.74606000000001,39.954719999999995,2017-07-17,0.14077307086658478,2,10,1,2.1666666666666665,60.666666666666664,37.333333333333336,1,
834,1978,-119.70752,39.92164,2017-07-17,0.14077199666452408,2,10,1,1.5,48.333333333333336,50.333333333333336,1,
835,1960,-119.72215,39.9375,2017-07-17,0.14077251165437699,2,10,1,1.8888888888888888,60.111111111111114,38.111111111111114,1,
836,1973,-119.72070996922125,39.92529002420617,2017-07-17,0.3066893682293892,2,10,1,2.1666666666666665,63.666666666666664,34.25,1,
837,1976,-119.71707996922716,39.92132002420264,2017-07-17,0.30669072078967097,2,10,1,2.8181818181818183,65.54545454545455,31.636363636363637,1,
838,1977,-119.71256996917204,39.92066502433398,2017-07-17,0.30710836049699786,2,10,1,2,55.25,42.75,1,
839,1991,-122.91793501305702,43.9962700019427,2017-07-17,0.20024561791294812,2,10,0.6666666666666666,16.5,73.83333333333333,9.666666666666666,1,
839,1991,-122.91793501305702,43.9962700019427,2017-07-17,0.20024561791294812,2,9,0.3333333333333333,16.5,73.83333333333333,9.666666666666666,1,
840,2063,-122.20468002906408,39.006360023957534,2017-07-17,0.3039420533997417,2,9,0.9090909090909091,11.454545454545455,71.54545454545455,16.818181818181817,1,
840,2063,-122.20468002906408,39.006360023957534,2017-07-17,0.3039420533997417,2,10,0.09090909090909091,11.454545454545455,71.54545454545455,16.818181818181817,1,
841,1880,-120.21425999999998,45.647149999999996,2017-07-17,0.1409601704173088,2,10,1,1.1666666666666667,51.166666666666664,48,1,
842,1881,-117.42267999999999,44.54309,2017-07-17,0.14092368811798095,2,13,0.8333333333333334,4.166666666666667,53.666666666666664,42,1,
842,1881,-117.42267999999999,44.54309,2017-07-17,0.14092368811798095,2,10,0.16666666666666666,4.166666666666667,53.666666666666664,42,1,
843,1882,-117.06321,43.71763,2017-07-17,0.1408964327287674,2,12,1,3,73,24,1,
844,1896,-116.76025000000001,41.54908999999999,2017-07-17,0.14082509428286552,2,10,1,0,61.166666666666664,38.833333333333336,1,
845,1941,-116.67279999999998,41.3226,2017-07-17,0.14081767709088325,2,10,1,1.3333333333333333,70,28.5,1,
846,445,-116.693,41.376000000000005,2017-07-17,1.0013825769062041,2,10,1,1.1142857142857143,65.54285714285714,33.31428571428572,1,
847,1910,-116.65568999999999,41.37385999999999,2017-07-17,0.14081935507845877,2,10,1,1.1666666666666667,70.83333333333333,28,1,
848,1998,-116.6616,41.37638,2017-07-17,0.14081943758106233,2,10,1,1.75,65.25,33,1,
849,2000,-116.68143000000002,41.37731,2017-07-17,0.1408194680290222,2,10,1,2.25,64.75,33,1,
850,422,-116.078,39.929,2017-07-17,1.0010470074253082,2,10,1,0.4857142857142857,59.48571428571429,39.94285714285714,1,
851,2070,-116.07357,39.93575,2017-07-17,0.14077245482730866,2,10,1,0.5,57.75,41.75,1,
852,424,-123.118,39.12700000000001,2017-07-17,1.0008623358182906,2,8,0.8285714285714286,37.17142857142857,55.31428571428572,7.514285714285714,1,
852,424,-123.118,39.12700000000001,2017-07-17,1.0008623358182906,2,6,0.14285714285714285,37.17142857142857,55.31428571428572,7.514285714285714,1,
852,424,-123.118,39.12700000000001,2017-07-17,1.0008623358182906,2,10,0.02857142857142857,37.17142857142857,55.31428571428572,7.514285714285714,1,
853,1889,-116.56379,41.57123,2017-07-17,0.14082581975340844,2,10,1,0.5,60.333333333333336,38.833333333333336,1,
854,1901,-116.53540000000001,41.50403,2017-07-17,0.1408236180112362,2,10,1,0.3333333333333333,60,39.833333333333336,1,
855,1904,-116.67669,41.38436,2017-07-17,0.1408196988437176,2,10,1,1,68.25,30.75,1,
856,1949,-116.68131999999997,41.310199999999995,2017-07-17,0.1408172712419033,2,10,1,1,63.666666666666664,35.333333333333336,1,
857,1951,-117.84122000000002,40.75214,2017-07-17,0.14079903257346152,2,10,1,0.8333333333333334,68.66666666666667,30.5,1,
858,1952,-119.77586,40.00366,2017-07-17,0.1407746605141163,2,10,1,5.5,57.333333333333336,37.5,1,
859,1954,-119.78112,39.98386000000001,2017-07-17,0.140774017318964,2,10,1,3.3333333333333335,60.5,36.166666666666664,1,
860,1953,-119.78574000000002,39.984539999999996,2017-07-17,0.14077403940606117,2,10,1,2.3333333333333335,61.5,36.166666666666664,1,
861,1966,-119.69104999999999,39.92952,2017-07-17,0.14077225252842904,2,10,1,1.8333333333333333,55.166666666666664,42.666666666666664,1,
862,1972,-119.91643,39.95546,2017-07-17,0.14077309489917755,2,10,1,0.75,63.5,35.75,1,
863,1987,-123.26191000000001,39.3017,2017-07-17,0.14075191036844253,2,10,1,14,77,9,1,
864,1988,-123.2565,39.301069999999996,2017-07-17,0.14075189000177382,2,10,0.5,16.5,74.5,8.75,1,
864,1988,-123.2565,39.301069999999996,2017-07-17,0.14075189000177382,2,9,0.5,16.5,74.5,8.75,1,
865,1989,-123.25110999999998,39.30045,2017-07-17,0.14075186995768546,2,9,0.6666666666666666,17.5,73.5,8.833333333333334,1,
865,1989,-123.25110999999998,39.30045,2017-07-17,0.14075186995768546,2,10,0.16666666666666666,17.5,73.5,8.833333333333334,1,
865,1989,-123.25110999999998,39.30045,2017-07-17,0.14075186995768546,2,8,0.16666666666666666,17.5,73.5,8.833333333333334,1,
866,438,-117.615,40.674,2017-07-17,1.001219433880806,2,10,1,0.45,59.9,39.6,1,
867,441,-117.629,40.681999999999995,2017-07-17,1.0012212895994186,2,10,1,0.05714285714285714,57.31428571428572,42.65714285714286,1,
868,439,-117.62699999999998,40.673,2017-07-17,1.0012192019195556,2,10,1,0.08571428571428572,54.57142857142857,45.34285714285714,1,
869,442,-117.599,40.69200000000001,2017-07-17,1.0012236093702316,2,10,1,1.1714285714285715,59.8,39.114285714285714,1,
870,444,-117.60499999999999,40.720000000000006,2017-07-17,1.0012301054182053,2,10,1,3.3333333333333335,66.14583333333333,30.541666666666668,1,
871,1885,-116.55161,41.588649999999994,2017-07-17,0.14082639061260224,2,10,1,1,61.25,37.75,1,
872,1888,-116.52114,41.57651,2017-07-17,0.1408259927766323,2,10,1,0.5,62.833333333333336,36.833333333333336,1,
873,1905,-116.66749999999999,41.3828,2017-07-17,0.14081964777040482,2,10,1,0.8333333333333334,67.66666666666667,31.333333333333332,1,
874,1933,-116.74454,41.35896,2017-07-17,0.14081886728715898,2,10,1,1.3333333333333333,68.33333333333333,30.333333333333332,1,
875,1947,-116.66638000000002,41.31113,2017-07-17,0.1408173016796112,2,10,1,1,68,31,1,
876,1945,-116.69345000000001,41.319190000000006,2017-07-17,0.14081756548094748,2,10,1,1.5,71.75,27,1,
877,1944,-116.69811,41.31998,2017-07-17,0.14081759133648872,2,10,1,1.5,70.25,28.5,1,
878,1970,-119.69650000000001,39.92689,2017-07-17,0.14077216712999344,2,10,1,1.5,52.75,45.75,1,
879,1982,-119.69929999999998,39.91700999999999,2017-07-17,0.14077184633374215,2,10,1,1.3333333333333333,43.5,55.166666666666664,1,
880,1985,-123.25538,39.30470999999999,2017-07-17,0.14075200767970086,2,8,0.8333333333333334,20.666666666666668,71.83333333333333,7.5,1,
880,1985,-123.25538,39.30470999999999,2017-07-17,0.14075200767970086,2,10,0.16666666666666666,20.666666666666668,71.83333333333333,7.5,1,
881,1984,-123.26079,39.30534,2017-07-17,0.14075202804732323,2,10,1,18.5,73.5,8.166666666666666,1,
882,1983,-123.26627,39.30597,2017-07-17,0.14075204841542244,2,10,1,14.833333333333334,76.33333333333333,9,1,
883,1990,-123.25768999999998,39.29745,2017-07-17,0.14075177297377586,2,10,1,19,72.5,8,1,
884,1986,-123.27882,39.30365,2017-07-17,0.14075197340989112,2,9,0.5,16.166666666666668,75,8.833333333333334,1,
884,1986,-123.27882,39.30365,2017-07-17,0.14075197340989112,2,10,0.5,16.166666666666668,75,8.833333333333334,1,
885,1993,-122.91006,43.99374,2017-07-17,0.14090554577350617,2,9,0.5,22.5,62.5,15,1,
885,1993,-122.91006,43.99374,2017-07-17,0.14090554577350617,2,10,0.5,22.5,62.5,15,1,
886,2043,-116.56469,41.56396,2017-07-17,0.14082558152627944,2,10,1,0.16666666666666666,61.666666666666664,38.166666666666664,1,
887,2092,-120.56075,41.45845,2017-07-17,0.14082212501573563,2,10,1,1,57.666666666666664,41.333333333333336,1,
888,2095,-123.16503,45.23039,2017-07-17,0.14094639824199676,2,13,1,8.5,54.5,37.25,1,
889,1948,-123.95153496429708,42.29176002789495,2017-07-17,0.3136521569018364,1,1,0.8461538461538461,59.69230769230769,22.615384615384617,17.692307692307693,1,
889,1948,-123.95153496429708,42.29176002789495,2017-07-17,0.3136521569018364,1,2,0.15384615384615385,59.69230769230769,22.615384615384617,17.692307692307693,1,
890,2093,-123.17504,41.433530000000005,2017-07-17,0.14082130888485908,1,1,1,64.25,18.5,17.25,1,
891,451,-121.64722276174155,39.099420948741304,2017-07-18,1.7977453165382296,2,13,0.6857142857142857,7.914285714285715,73.51428571428572,18.614285714285714,1,
891,451,-121.64722276174155,39.099420948741304,2017-07-18,1.7977453165382296,2,9,0.2714285714285714,7.914285714285715,73.51428571428572,18.614285714285714,1,
891,451,-121.64722276174155,39.099420948741304,2017-07-18,1.7977453165382296,2,14,0.04285714285714286,7.914285714285715,73.51428571428572,18.614285714285714,1,
892,451,-121.65118265114579,39.08951595776541,2017-07-18,1.3045791252005101,2,9,0.6041666666666666,4.354166666666667,85.3125,10.3125,1,
892,451,-121.65118265114579,39.08951595776541,2017-07-18,1.3045791252005101,2,14,0.2708333333333333,4.354166666666667,85.3125,10.3125,1,
892,451,-121.65118265114579,39.08951595776541,2017-07-18,1.3045791252005101,2,12,0.10416666666666667,4.354166666666667,85.3125,10.3125,1,
892,451,-121.65118265114579,39.08951595776541,2017-07-18,1.3045791252005101,2,13,0.020833333333333332,4.354166666666667,85.3125,10.3125,1,
893,453,-117.63239083269293,40.67796910760557,2017-07-18,0.5594955743781924,2,10,1,0.3333333333333333,57.285714285714285,42.38095238095238,1,
894,453,-117.61556371913217,40.670533164515874,2017-07-18,1.242785402438499,2,10,1,0.375,59.3125,40.270833333333336,1,
895,453,-117.62762465576623,40.67303661417723,2017-07-18,0.9600759888135195,2,10,1,0.19444444444444445,55.111111111111114,44.666666666666664,1,
896,457,-122.44379438479942,40.47420828360669,2017-07-18,1.0776868057749271,2,9,0.9210526315789473,13.18421052631579,79.34210526315789,7.526315789473684,1,
896,457,-122.44379438479942,40.47420828360669,2017-07-18,1.0776868057749271,2,8,0.07894736842105263,13.18421052631579,79.34210526315789,7.526315789473684,1,
897,457,-122.43259554967663,40.474825329581705,2017-07-18,0.9663425264733434,2,9,0.8333333333333334,14.357142857142858,78,7.666666666666667,1,
897,457,-122.43259554967663,40.474825329581705,2017-07-18,0.9663425264733434,2,8,0.16666666666666666,14.357142857142858,78,7.666666666666667,1,
898,459,-122.43513013384653,40.48441984335017,2017-07-18,1.151816830519557,2,8,1,22.652173913043477,69.65217391304348,7.586956521739131,1,
899,459,-122.44595657577175,40.48384305140615,2017-07-18,1.1517635670218653,2,8,0.8636363636363636,23.545454545454547,69.72727272727273,6.7272727272727275,1,
899,459,-122.44595657577175,40.48384305140615,2017-07-18,1.1517635670218653,2,9,0.13636363636363635,23.545454545454547,69.72727272727273,6.7272727272727275,1,
900,448,-116.41850012053912,41.66550002027705,2017-07-18,1.9178295401206016,2,10,1,0.618421052631579,61.25,38.14473684210526,1,
901,2096,-123.16317293221165,45.228680183651186,2017-07-18,0.4449979583942294,2,13,0.8235294117647058,15.764705882352942,56,28.352941176470587,1,
901,2096,-123.16317293221165,45.228680183651186,2017-07-18,0.4449979583942294,2,9,0.17647058823529413,15.764705882352942,56,28.352941176470587,1,
902,2100,-116.39805001433945,41.6485100016163,2017-07-18,0.29823175253295897,2,10,1,2.7,66.8,30.7,1,
903,2113,-116.69026001014818,41.362495000802184,2017-07-18,0.2843343830187321,2,10,1,1.6153846153846154,70.92307692307692,27.692307692307693,1,
904,2115,-117.60983499487591,40.724925000327744,2017-07-18,0.18146930083161592,2,10,1,3.6666666666666665,70.16666666666667,26.166666666666668,1,
905,446,-116.414,41.68,2017-07-18,1.0014534019174577,2,10,1,0.9047619047619048,62.54761904761905,36.61904761904762,1,
906,2099,-116.39918999999999,41.65244,2017-07-18,0.1408284814157486,2,10,1,2,68,30,1,
907,2098,-116.40430000000002,41.65309,2017-07-18,0.1408285027241707,2,10,1,1.1666666666666667,65.66666666666667,32.833333333333336,1,
908,2097,-116.39842999999999,41.65590999999999,2017-07-18,0.14082859516763688,2,10,1,2,69,28.75,1,
909,447,-116.375,41.678000000000004,2017-07-18,1.0014529356422424,2,10,1,1,65.675,33.325,1,
910,450,-116.384,41.66499999999999,2017-07-18,1.001449904970169,2,10,1,1.5238095238095237,62.95238095238095,35.54761904761905,1,
911,455,-117.601,40.669,2017-07-18,1.0012182740974427,2,10,1,0.7142857142857143,59,40.31428571428572,1,
912,2135,-117.62419,40.66749,2017-07-18,0.14079627078485488,2,10,1,0,56.333333333333336,43.666666666666664,1,
913,461,-124.125,43.69,2017-07-18,1.0019237028875352,2,1,0.4166666666666667,37.875,43,19.104166666666668,1,
913,461,-124.125,43.69,2017-07-18,1.0019237028875352,2,9,0.20833333333333334,37.875,43,19.104166666666668,1,
913,461,-124.125,43.69,2017-07-18,1.0019237028875352,2,2,0.16666666666666666,37.875,43,19.104166666666668,1,
913,461,-124.125,43.69,2017-07-18,1.0019237028875352,2,8,0.16666666666666666,37.875,43,19.104166666666668,1,
913,461,-124.125,43.69,2017-07-18,1.0019237028875352,2,13,0.041666666666666664,37.875,43,19.104166666666668,1,
914,2102,-116.48479000000002,41.63093,2017-07-18,0.14082777632999421,2,10,1,1,65.75,33.25,1,
915,2103,-116.47963,41.63026000000001,2017-07-18,0.14082775436925887,2,10,1,1.8333333333333333,66,31.666666666666668,1,
916,2108,-116.69434000000001,41.37746,2017-07-18,0.14081947293972968,2,10,1,1,66.5,32.5,1,
917,2105,-116.69882,41.38162,2017-07-18,0.14081960913681985,2,10,1,0,59.833333333333336,39.833333333333336,1,
918,2106,-116.69358000000001,41.38096,2017-07-18,0.14081958752822876,2,10,1,1,66,33,1,
919,2107,-116.6996,41.37812000000001,2017-07-18,0.14081949454689027,2,10,1,1,63.666666666666664,35.5,1,
920,2110,-116.69585999999998,41.370459999999994,2017-07-18,0.1408192437684536,2,10,1,1,66.16666666666667,32.833333333333336,1,
921,2109,-116.69509000000001,41.373960000000004,2017-07-18,0.14081935835289955,2,10,1,1,66.75,32.25,1,
922,2111,-116.69659,41.36696,2017-07-18,0.1408191291847229,2,10,1,1.25,70.5,28.25,1,
923,2112,-116.69134000000001,41.36631,2017-07-18,0.1408191079056263,2,10,1,1,66,33,1,
924,2104,-116.69279,41.38446,2017-07-18,0.1408197021200657,2,10,1,0.8333333333333334,67,32.166666666666664,1,
925,2119,-117.59307,40.69686000000001,2017-07-18,0.14079722886133195,2,10,1,1.5,54.25,44.25,1,
926,2118,-117.59863000000003,40.69753999999999,2017-07-18,0.1407972510445118,2,10,1,1.1666666666666667,64.16666666666667,34.666666666666664,1,
927,2117,-117.60417999999999,40.69822,2017-07-18,0.14079727322816848,2,10,1,1.1666666666666667,67,31.833333333333332,1,
928,2121,-117.58307000000002,40.69196,2017-07-18,0.14079706900715827,2,10,1,1.25,46.25,52.5,1,
929,2120,-117.58839,40.69259999999999,2017-07-18,0.14079708988571166,2,10,1,1.75,52.75,45.5,1,
930,2124,-117.59139000000002,40.68193,2017-07-18,0.1407967418112755,2,10,1,1,58.5,40.5,1,
931,2127,-117.60342,40.67971,2017-07-18,0.14079666939234733,2,10,1,1,63.5,35.5,1,
932,2126,-117.59245,40.67837999999999,2017-07-18,0.1407966260075569,2,10,1,0.8333333333333334,56.333333333333336,42.833333333333336,1,
933,2122,-117.60254999999998,40.68329,2017-07-18,0.1407967861750126,2,10,1,1,61.166666666666664,37.833333333333336,1,
934,2123,-117.5968,40.68258999999999,2017-07-18,0.14079676334118843,2,10,1,1,59.5,39.5,1,
935,2125,-117.59775999999998,40.67902,2017-07-18,0.1407966468846798,2,10,1,0.5,58.333333333333336,41.333333333333336,1,
936,2137,-119.00732000000002,39.448750000000004,2017-07-18,0.14075666689777375,2,7,1,0,27,73,1,
937,2150,-116.57849,43.48897,2017-07-18,0.1408888893890381,2,12,1,2,64.25,33.75,1,
938,2138,-121.61116,39.203480000000006,2017-07-18,0.14074873617768288,2,9,0.3333333333333333,5.166666666666667,64.16666666666667,30.5,1,
938,2138,-121.61116,39.203480000000006,2017-07-18,0.14074873617768288,2,14,0.3333333333333333,5.166666666666667,64.16666666666667,30.5,1,
938,2138,-121.61116,39.203480000000006,2017-07-18,0.14074873617768288,2,12,0.3333333333333333,5.166666666666667,64.16666666666667,30.5,1,
